name,brand,category,abv,volume_ml,origin,avg_price,tasting_notes,source,verified
에퓌르 메를로,비뇨블스&콤파니 Vignobles & Compagnie,wine,,750,프랑스,,레드 · 론,wine21,true
"노당 페레 앤 피스, 쥬브레 샹베르땡",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드 · 쥬브레-샹베르땅,wine21,true
"노당 페레 앤 피스, 샤샤뉴 몽라쉐",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드 · 쥬브레-샹베르땅,wine21,true
"노당 페레 앤 피스, 알록스 꼬똥 프리미에 크뤼 '레 마레쇼드",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드 · 알록스-꼬르통,wine21,true
"노당 페레 앤 피스, 메르퀴레",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"노당 페레 앤 피스, 생 베랑",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,화이트 · 마꼬네,wine21,true
"노당 페레 앤 피스, 부르고뉴 피노누아",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드 · 부르고뉴 · 90점,wine21,true
"노당 페레 앤 피스, 부르고뉴 샤도네이",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"노당 페레 앤 피스, 피노누아",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,레드,wine21,true
"노당 페레 앤 피스, 샤도네이",노당 페레 앤 피스 Naudin Pere & Fils,wine,,750,프랑스,,화이트,wine21,true
"도멘 필립 에 뱅상 자불레, 시라",도멘 필립 & 뱅상 자불레 Domaine Philippe & Vincent Jaboulet,wine,,750,프랑스,,레드 · 론 · 85점,wine21,true
"도멘 필립 에 뱅상 자불레, 비오니에",도멘 필립 & 뱅상 자불레 Domaine Philippe & Vincent Jaboulet,wine,,750,프랑스,,화이트 · 론 · 88점,wine21,true
"라 마르케시나, 브뤼",라 마르케시나  La Marchesina,wine,,750,이탈리아,,스파클링 · 피에몬테,wine21,true
"로카 비니, 아모르네로 풀리아 로쏘",로카 비니 Rocca Vini,wine,,750,이탈리아,,레드 · 뿔리아,wine21,true
"로카 비니, 아모르네로 풀리아 비앙코",로카 비니 Rocca Vini,wine,,750,이탈리아,,화이트 · 뿔리아,wine21,true
"아바찌아, 친궤토 모스카토 돌체 스푸만테",아바찌아 Abbazia,wine,,750,이탈리아,,스파클링 · 피에몬테,wine21,true
"펠리시타, 브뤼",펠리시타 Felicita,wine,,750,이탈리아,,스파클링 · 피에몬테,wine21,true
"조셉 드라덴, 아이스바인",조셉 드라덴  Josef Drathen,wine,,750,독일,,화이트 · 라인헤센,wine21,true
"프레이, 게뷔르츠트라미너 슈페트레제",프레이 Frey,wine,,750,독일,,화이트 · 라인헤센,wine21,true
"프레이, 피노누아",프레이 Frey,wine,,750,독일,,레드 · 라인헤센,wine21,true
"프레이, 리즐링 카비넷",프레이 Frey,wine,,750,독일,,화이트 · 라인헤센,wine21,true
"옐랜드, 말보로 소비뇽 블랑",옐랜즈 [에랜즈] Yealands,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"Alte Grafschaft, Kreuzwertheim Pinot Noir",바인굿 알트 그하샤프트 Weingut Alte Grafschaft,wine,,750,독일,,레드 · 프랑켄,wine21,true
"알트 그하샤프트, 카플슈타인 리즐링",바인굿 알트 그하샤프트 Weingut Alte Grafschaft,wine,,750,독일,,화이트 · 프랑켄,wine21,true
"알트 그하샤프트, 자츠베하그 리즐링",바인굿 알트 그하샤프트 Weingut Alte Grafschaft,wine,,750,독일,,화이트 · 바덴,wine21,true
"알트 그하샤프트, 베르트하임 리즐링",바인굿 알트 그하샤프트 Weingut Alte Grafschaft,wine,,750,독일,,화이트 · 바덴,wine21,true
"알트 그하샤프트, 베르트하임 알트하 자츠 화이트 블렌드",바인굿 알트 그하샤프트 Weingut Alte Grafschaft,wine,,750,독일,,화이트 · 바덴,wine21,true
"파세티, 테스타로사 몬테풀치아노",파세티 Pasetti,wine,,750,이탈리아,,레드 · 아브루쪼 · 89점,wine21,true
"파세티, 마돈넬라 몬테풀치아노",파세티 Pasetti,wine,,750,이탈리아,,레드 · 아브루쪼,wine21,true
"파세티, 테스타로사 트레비아노",파세티 Pasetti,wine,,750,이탈리아,,화이트 · 아브루쪼,wine21,true
"파세티, 콜레치베타 페코리노",파세티 Pasetti,wine,,750,이탈리아,,화이트 · 아브루쪼,wine21,true
"파세티, 폰테 로마나",파세티 Pasetti,wine,,750,이탈리아,,레드 · 아브루쪼,wine21,true
"도멘 드 라 꼬뗄르레, 르 보 조미에 생 니콜라 드 부르괴이",도멘 드 라 꼬뗄르레 Domaine de la Cotelleraie,wine,,750,프랑스,,레드 · 부르괴이,wine21,true
"도멘 드 라 꼬뗄르레, 레 페루쉬 생 니콜라 드 부르괴이",도멘 드 라 꼬뗄르레 Domaine de la Cotelleraie,wine,,750,프랑스,,레드 · 부르괴이,wine21,true
"도멘 드 라 꼬뗄르레, 클로즈리 이마지네흐 소비뇽 블랑",도멘 드 라 꼬뗄르레 Domaine de la Cotelleraie,wine,,750,프랑스,,화이트 · 뚜렌느,wine21,true
"도멘 생 자크, 룰리 1er 크뤼 라 포스 후쥬",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,레드 · 륄리,wine21,true
"도멘 생 자크, 룰리 1er 크뤼 마리수 후쥬",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,레드 · 륄리,wine21,true
"도멘 생 자크, 룰리 1er 크뤼 스텔라리스 캠퍼스 후쥬",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,레드 · 륄리,wine21,true
"도멘 생 자크, 룰리 1er 크뤼 스텔라리스 캠퍼스 블랑",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,화이트 · 륄리,wine21,true
"Domaine Saint-Jacques, Rully 1er Cru Marissou Blanc",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,화이트 · 륄리,wine21,true
"도멘 생 자크, 룰리 빌라쥬 블랑",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,화이트 · 륄리,wine21,true
"도멘 생 자크, 부르고뉴 알리고떼",도멘 생 자크 Domaine Saint-Jacques,wine,,750,프랑스,,화이트 · 륄리,wine21,true
"도멘 미 고다르, 모르공 코세렛",도멘 미 고다르 Domaine Mee Godard,wine,,750,프랑스,,레드 · 모르공 · 93.2점,wine21,true
"도멘 미 고다르, 보졸레 블랑",도멘 미 고다르 Domaine Mee Godard,wine,,750,프랑스,,화이트 · 보졸레 · 93점,wine21,true
"도멘 보이에 막트노, 뫼르소 1er 크뤼",도멘 보이에 막트노 Domaine Boyer-Martenot,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
"도멘 보이에 막트노, 뫼르소 레 틸레",도멘 보이에 막트노 Domaine Boyer-Martenot,wine,,750,프랑스,,화이트 · 뫼르소,wine21,true
도멘 보이에 막트노 꼬뜨 도르 샤르도네,도멘 보이에 막트노 Domaine Boyer-Martenot,wine,,750,프랑스,,화이트 · 꼬뜨 도르,wine21,true
"도멘 보이에 막트노, 부르고뉴 알리고떼",도멘 보이에 막트노 Domaine Boyer-Martenot,wine,,750,프랑스,,화이트 · 꼬뜨 드 본,wine21,true
"도멘 바메 부쉐, 리슬링 그랑크뤼 앙스트",도멘 바메 부쉐 Domaine Barmès-Buecher,wine,,750,프랑스,,화이트 · 알자스 · 96점,wine21,true
"도멘 바메 부쉐, 리슬링 그랑크뤼 스테인그루불러",도멘 바메 부쉐 Domaine Barmès-Buecher,wine,,750,,,화이트 · 95.8점,wine21,true
"도멘 바메 부쉐, 리슬링 레이멘탈",도멘 바메 부쉐 Domaine Barmès-Buecher,wine,,750,프랑스,,화이트 · 알자스 · 93점,wine21,true
"마담 뵈브 포인트, 라벤추어 샤르도네",마담 뵈브 포인트 Madame Veuve Point,wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"마담 뵈브 포인트, 라벤추어 피노누아",마담 뵈브 포인트 Madame Veuve Point,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"바통 앤 게스띠에, 비스트로 카버네소비뇽",바통 앤 게스띠에 Barton & Guestier [B&G],wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"카스텔, 로달렛 피노누아",카스텔 CASTEL [Groupe CASTEL],wine,,750,,,레드,wine21,true
"카스텔, 로달렛 샤도네이",카스텔 CASTEL [Groupe CASTEL],wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"카스텔, 로달렛 카버네소비뇽",카스텔 CASTEL [Groupe CASTEL],wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"깐티네 스가르지 루이지, 페를라 로싸 프레고",깐티네 스가르지 루이지 Cantine Sgarzi Luigi,wine,,750,이탈리아,,레드,wine21,true
"깐티네 스가르지 루이지, 페를라 로싸 네로",깐티네 스가르지 루이지 Cantine Sgarzi Luigi,wine,,750,이탈리아,,레드,wine21,true
"러브블럭, 러브레터 말보로 소비뇽 블랑",러브블럭 Loveblock,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"칸티나 톨로, 오라피에나 아파시멘토",칸티나 톨로 Cantina Tollo,wine,,750,이탈리아,,레드 · 아브루쪼,wine21,true
"칸티나 톨로, 오라피에나 몬테풀치아노 다브루쪼 리제르바",칸티나 톨로 Cantina Tollo,wine,,750,이탈리아,,레드 · 아브루쪼,wine21,true
"마지오, 메를로",마지오 Maggio,wine,,750,미국,,레드 · 로다이,wine21,true
"마지오, 진판델",마지오 Maggio,wine,,750,미국,,레드 · 로다이,wine21,true
"마지오, 샤도네이",마지오 Maggio,wine,,750,미국,,화이트 · 로다이,wine21,true
"마지오, 카베르네 소비뇽",마지오 Maggio,wine,,750,미국,,레드 · 로다이,wine21,true
"아비뇨네지, 그리피",아비뇨네지 Avignonesi,wine,,750,이탈리아,,레드 · 토스카나,wine21,true
뻬띠엉 드 리스텔 청사과,리스텔 Listel,wine,,750,프랑스,,스파클링,wine21,true
"발도우로, 루비 포트",포르투 발도우로 Porto Valdouro,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
"얄리, 1881 싱글 레세르바 샤르도네",얄리 Yali,wine,,750,칠레,,화이트 · 라펠 밸리,wine21,true
"산 빈센트, 끼안띠 리제르바",산 빈센트 San Vincente,wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"엘지아이 와인, 르 보 수드 까베르네 메를로",엘지아이 와인 LGI Wines,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
"엘지아이 와인, 르 보 수드 샤르도네",엘지아이 와인 LGI Wines,wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"프로게띠 아그리꼴리, 잭 다 팔레르모 그릴로",프로게띠 아그리꼴리 Progetti Agricoli,wine,,750,이탈리아,,화이트 · 시칠리아,wine21,true
"또스띠, 오로 아스티",또스띠 Tosti,wine,,750,이탈리아,,스파클링 · 피에몬테,wine21,true
"또스띠, 오로 프로세코",또스띠 Tosti,wine,,750,이탈리아,,스파클링 · 베네토,wine21,true
"파트리아슈, 뵈브 오방 블랑 드 블랑",파트리아슈 Partriache,wine,,750,프랑스,,스파클링,wine21,true
"에스꼬리후엘라 가스콘, 파밀리아 가스콘 말벡",에스꼬리후엘라 가스콘 Escorihuela Gascon,wine,,750,아르헨티나,,레드 · 멘도사,wine21,true
"썬즈 오브 이든, 로물루스 바로사 밸리 올드바인 쉬라즈",썬즈 오브 이든 Sons of Eden,wine,,750,호주,,레드 · 바로사 밸리 · 96점,wine21,true
"보르고 임페리얼, 람부르스코 비앙코",보르고 임페리얼  Borgo Imperiale,wine,,750,이탈리아,,스파클링 · 에밀리아 로마냐,wine21,true
"보르고 임페리얼, 람부르스코 로쏘",보르고 임페리얼  Borgo Imperiale,wine,,750,이탈리아,,스파클링 · 에밀리아 로마냐,wine21,true
"달링 와인즈, 리틀 달링 소비뇽 블랑",달링 와인즈 Darling Wines,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"달링 와인즈, 리틀 달링 피노 누아",달링 와인즈 Darling Wines,wine,,750,뉴질랜드,,레드 · 말보로,wine21,true
"도멘 드 라 흐노디, 루아르 투렌 소비뇽블랑",도멘 드 라 흐노디 Domain de la Renaudie,wine,,750,프랑스,,화이트 · 쉬농,wine21,true
"도멘 드 라 흐노디, 루아르 소비뇽블랑",도멘 드 라 흐노디 Domain de la Renaudie,wine,,750,프랑스,,화이트 · 뚜렌느,wine21,true
"샤토 퐁테 바야드, 퐁테 바야드",샤토 퐁테 바야도 Chateau Pontet Baryard,wine,,750,프랑스,,레드 · 몽따뉴-생-떼밀리옹,wine21,true
"쿠르토 미슐레, 프티 샤블리",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,화이트 · 쁘띠 샤블리,wine21,true
"쿠르토 미슐레, 샤블리 라 크로와 생 오귀스탕 비에이 비뉴",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,화이트 · 샤블리,wine21,true
"쿠르토 미슐레, 샤블리 그랑 크뤼 발뮈르",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,화이트 · 샤블리 그랑 크뤼,wine21,true
"쿠르토, 미슐레 샤블리",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,화이트 · 샤블리 · 91점,wine21,true
"쿠르토 미슐레, 샤블리 프리미에 크뤼 보루아",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,화이트 · 샤블리,wine21,true
"쿠르토 미슐레, 부르고뉴 에피뉴이 피노 누아",쿠르토 미슐레 Courtault Michelet,wine,,750,프랑스,,레드 · 부르고뉴 · 91점,wine21,true
"돈 텔 맘, 맥라렌 베일 쉬라즈",돈 텔 맘 don't tell mum,wine,,750,호주,,레드 · 맥라렌 베일,wine21,true
"크리머리, 카베르네소비뇽",크리머리 Creamery,wine,,750,미국,,레드 · 캘리포니아,wine21,true
"일 팔라쪼, 보르고 끼안티",일 팔라쪼 Il Palazzo,wine,,750,이탈리아,,레드,wine21,true
"일 팔라쪼, 보르고 끼안티 리제르바",일 팔라쪼 Il Palazzo,wine,,750,이탈리아,,레드,wine21,true
"인스파이어드 컴퍼니, 1848 솔즈버리 쇼비뇽블랑",인스파이어드 컴퍼니 Inspired Company,wine,,750,호주,,화이트 · 사우스 이스턴 오스트레일리아,wine21,true
"인스파이어드 컴퍼니, 1848 솔즈버리 까베르네쇼비뇽",인스파이어드 컴퍼니 Inspired Company,wine,,750,호주,,레드 · 사우스 이스턴 오스트레일리아,wine21,true
"베르사노 비니, 카스텔렌고 아스티",베르사노 비니 Bersano Vini,wine,,750,이탈리아,,스파클링 · 몬페라토,wine21,true
샤또 미뀨,샤또 미뀨  Chateau Miqueu,wine,,750,프랑스,,레드 · 오-메독,wine21,true
"도멘 장 푸르니에, 마르사네 뀌베 생 위흐방 루즈",도멘 장 푸르니에 Domaine Jean Fournier,wine,,750,프랑스,,레드 · 막사네,wine21,true
플레이아데스 28,션 태커리 Sean Thackery,wine,,750,미국,,레드 · 소노마 카운티,wine21,true
"레 비뉴 드라파, 부르고뉴 샤르도네",레 비뉴 드라파  Les Vignes de la FA,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"스밋지, 맷 웽크 싱글 빈야드 그리녹 쉬라즈 바로사 밸리",스밋지 와인즈 Smidge Wines,wine,,750,호주,,레드 · 바로사 밸리 · 95점,wine21,true
"스밋지, 맷 웽크 바로사 밸리 쉬라즈",스밋지 와인즈 Smidge Wines,wine,,750,호주,,레드 · 바로사 밸리,wine21,true
"스밋지, 맷 웽크 맥라렌 베일 쉬라즈",스밋지 와인즈 Smidge Wines,wine,,750,호주,,레드 · 맥라렌 베일,wine21,true
"카사 비니코라 코스탄자, 피오렐라 베르티노 비앙코",카사 비니코라 코스탄자 S.R.L Casa Vinicola Costanza S.R.L,wine,,750,이탈리아,,화이트 · 토스카나,wine21,true
"레 비뉴 드라파, 부르고뉴 알리고떼",레 비뉴 드라파  Les Vignes de la FA,wine,,750,프랑스,,화이트 · 부르고뉴,wine21,true
"레 비뉴 드라파,  부르고뉴 피노 누아",레 비뉴 드라파  Les Vignes de la FA,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"레 비뉴 드라파, 마꽁 미위 라마르틴",레 비뉴 드라파  Les Vignes de la FA,wine,,750,프랑스,,화이트 · 마꽁-빌라쥬,wine21,true
"도멘 자크 티쏘, 아르부아 뱅 존",도멘 자크 티쏘 Domaine Jacques Tissot,wine,,750,프랑스,,화이트 · 쥐라,wine21,true
"자크 티쏘, 아르부아 피노누아 그랑 리저브",도멘 자크 티쏘 Domaine Jacques Tissot,wine,,750,,,레드,wine21,true
"도멘 자크 티쏘, 아르부아 풀사르",도멘 자크 티쏘 Domaine Jacques Tissot,wine,,750,프랑스,,레드 · 쥐라,wine21,true
"도멘 자크 티쏘, 아르부아 샤르도네",도멘 자크 티쏘 Domaine Jacques Tissot,wine,,750,프랑스,,화이트 · 쥐라,wine21,true
"론코 마르게리타, 레포스코 달 페둔콜로 로쏘",론코 마르게리타 Ronco Margherita,wine,,750,이탈리아,,레드 · 프리울리 베네찌아 줄리아,wine21,true
"론코 마르게리타, 프리울라노",론코 마르게리타 Ronco Margherita,wine,,750,이탈리아,,화이트 · 프리울리 베네찌아 줄리아,wine21,true
"론코 마르게리타, 프로세코 브륏",론코 마르게리타 Ronco Margherita,wine,,750,이탈리아,,스파클링 · 프리울리 베네찌아 줄리아,wine21,true
"론코 마르게리타, 리볼라 지알라 스푸만테 브륏",론코 마르게리타 Ronco Margherita,wine,,750,이탈리아,,스파클링 · 프리울리 베네찌아 줄리아,wine21,true
"벤 젤러스 앤 코, 리저브 토니 포트",벤 젤러스 앤 코 Van Zellers & Co,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
"벤 젤러스 앤 코, 리저브 루비 포트",벤 젤러스 앤 코 Van Zellers & Co,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
"벤 젤러스 앤 코, 리저브 화이트 포트",벤 젤러스 앤 코 Van Zellers & Co,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
"벤 젤러스 앤 코, VZ 틴토",벤 젤러스 앤 코 Van Zellers & Co,wine,,750,포르투갈,,레드 · 도우루,wine21,true
"벤 젤러스 앤 코, VZ 브랑코",벤 젤러스 앤 코 Van Zellers & Co,wine,,750,포르투갈,,화이트 · 도우루,wine21,true
"페렐라다, 하르딘 네그레",페렐라다 Perelada [Castillo de Perelada],wine,,750,스페인,,레드 · 엠포르다,wine21,true
"페렐라다, 하르딘 블랑",페렐라다 Perelada [Castillo de Perelada],wine,,750,스페인,,화이트 · 엠포르다,wine21,true
